t_dat,article_id,sales_channel_id,payment_method,SKU_No,prod_return_type,return_Status,delivered,cust_id
2018-10-18,690526005,1,UPI,690526005.0,No return,Not Returned,Delivered,1907
2018-10-01,633781009,2,UPI,633781009.0,15 days return,Returned,Delivered,362
2018-10-30,252298002,2,UPI,252298002.0,No return,Not Returned,Delivered,374
2018-09-29,617036001,2,UPI,617036001.0,No return,Not Returned,Delivered,1763
2018-09-26,543738021,2,Card,543738021.0,7 days return,,Not Delivered (Wrong Item),161
2018-10-14,557247005,2,Cash,557247005.0,No return,Not Returned,Delivered,3935
2018-10-02,567475001,2,UPI,567475001.0,7 days return,Not Returned,Delivered,1359
2018-10-17,436261001,1,UPI,436261001.0,7 days return,Not Returned,Delivered,1488
2018-10-29,687524003,2,Card,687524003.0,7 days return,Returned,Delivered,651
2018-09-29,675359001,2,Card,675359001.0,15 days return,Not Returned,Delivered,4704
2018-09-21,671502001,2,UPI,671502001.0,No return,Not Returned,Delivered,1089
2018-09-29,665725002,1,UPI,665725002.0,7 days return,Returned,Delivered,1977
2018-10-18,665477002,2,UPI,665477002.0,15 days return,Returned,Delivered,1374
2018-10-12,668537001,2,UPI,668537001.0,No return,Not Returned,Delivered,2000
2018-10-31,709418001,2,Card,709418001.0,15 days return,Returned,Delivered,3794
2018-09-29,309864002,1,UPI,309864002.0,15 days return,,Not Delivered (Wrong Item),64
2018-10-18,634332004,2,UPI,634332004.0,No return,Not Returned,Delivered,242
2018-10-22,570474016,2,UPI,570474016.0,7 days return,Returned,Delivered,4391
2018-09-23,588771001,2,UPI,588771001.0,No return,Not Returned,Delivered,4194
2018-09-27,681718001,2,UPI,681718001.0,No return,Not Returned,Delivered,1827
2018-09-25,671433004,1,UPI,671433004.0,15 days return,Not Returned,Delivered,346
2018-09-20,613246002,2,UPI,613246002.0,No return,Not Returned,Delivered,4037
2018-10-10,671186001,1,UPI,671186001.0,7 days return,Not Returned,Delivered,910
2018-10-19,613456001,2,UPI,613456001.0,7 days return,Returned,Delivered,2638
2018-10-23,662948001,1,UPI,662948001.0,15 days return,Returned,Delivered,1556
2018-10-14,662888002,1,UPI,662888002.0,No return,Not Returned,Delivered,1065
2018-10-28,294076007,2,UPI,294076007.0,No return,Not Returned,Delivered,873
2018-10-04,394522001,1,UPI,394522001.0,7 days return,Not Returned,Delivered,3988
2018-10-31,667379003,2,UPI,667379003.0,15 days return,Returned,Delivered,2660
2018-09-26,591334003,2,UPI,591334003.0,15 days return,Not Returned,Delivered,2290
2018-10-18,562245042,1,UPI,562245042.0,15 days return,Not Returned,Delivered,762
2018-09-28,630313006,2,UPI,630313006.0,7 days return,Not Returned,Delivered,2290
2018-09-29,694689002,1,UPI,694689002.0,No return,Not Returned,Delivered,1738
2018-10-15,316085001,2,UPI,316085001.0,No return,,Not Delivered (Wrong Item),2080
2018-10-21,685683001,2,Card,685683001.0,No return,Not Returned,Delivered,1225
2018-10-26,401902008,2,UPI,401902008.0,7 days return,Not Returned,Delivered,2705
2018-10-10,642105002,2,UPI,642105002.0,15 days return,Not Returned,Delivered,242
2018-09-27,635888002,2,Card,635888002.0,No return,Not Returned,Delivered,4232
2018-10-31,528198001,2,UPI,528198001.0,7 days return,Not Returned,Delivered,2056
2018-10-25,591088003,2,UPI,591088003.0,No return,Not Returned,Delivered,3780
2018-10-12,727676001,2,UPI,727676001.0,No return,Not Returned,Delivered,2199
2018-09-30,507910001,2,UPI,507910001.0,7 days return,Returned,Delivered,965
2018-11-01,633133001,1,UPI,633133001.0,No return,Not Returned,Delivered,3674
2018-10-24,693299002,2,UPI,693299002.0,15 days return,Not Returned,Delivered,3743
2018-10-25,545429005,2,UPI,545429005.0,15 days return,Not Returned,Delivered,921
2018-10-16,651724003,1,Card,651724003.0,7 days return,Returned,Delivered,3874
2018-09-29,568047002,1,UPI,568047002.0,No return,Not Returned,Delivered,4802
2018-09-29,710390001,1,Cash,710390001.0,15 days return,Not Returned,Delivered,3215
2018-09-24,633136009,1,UPI,633136009.0,7 days return,Not Returned,Delivered,4714
2018-09-23,662842002,2,UPI,662842002.0,No return,Not Returned,Delivered,335
2018-09-27,567993040,1,UPI,567993040.0,15 days return,Not Returned,Delivered,2589
2018-10-23,566592024,1,UPI,566592024.0,No return,Not Returned,Delivered,916
2018-10-24,609598006,1,UPI,609598006.0,7 days return,Not Returned,Delivered,662
2018-10-31,634426008,2,Cash,634426008.0,7 days return,Returned,Delivered,2025
2018-09-24,516903005,2,UPI,516903005.0,15 days return,Not Returned,Delivered,1873
2018-09-26,666382001,1,Card,666382001.0,7 days return,Not Returned,Delivered,3111
2018-10-16,667499004,2,UPI,667499004.0,15 days return,Returned,Delivered,747
2018-10-01,684588007,2,UPI,684588007.0,No return,Not Returned,Delivered,4345
2018-10-13,663755001,1,UPI,663755001.0,7 days return,Not Returned,Delivered,744
2018-09-22,687424002,2,UPI,687424002.0,7 days return,,Not Delivered (Wrong Item),2317
2018-10-04,683024003,2,UPI,683024003.0,15 days return,Returned,Delivered,3266
2018-10-27,625034002,1,UPI,625034002.0,15 days return,Not Returned,Delivered,1422
2018-10-19,608458001,1,UPI,608458001.0,15 days return,Returned,Delivered,3830
2018-10-11,574109012,2,UPI,574109012.0,15 days return,Not Returned,Delivered,3626
2018-10-08,658525001,2,UPI,658525001.0,15 days return,Returned,Delivered,2161
2018-09-29,573085004,1,UPI,573085004.0,15 days return,Returned,Delivered,3024
2018-10-01,568601006,2,UPI,568601006.0,7 days return,Not Returned,Delivered,4183
2018-10-23,620369001,2,Card,620369001.0,15 days return,Not Returned,Delivered,143
2018-10-13,719467001,1,UPI,719467001.0,15 days return,,Not Delivered (Others),1439
2018-09-26,666448006,2,Card,666448006.0,7 days return,Not Returned,Delivered,3062
2018-10-11,662980002,2,Cash,662980002.0,No return,,Not Delivered (Others),2963
2018-10-22,611221003,2,UPI,611221003.0,15 days return,Not Returned,Delivered,4472
2018-10-28,697980002,2,UPI,697980002.0,7 days return,Returned,Delivered,4949
2018-10-29,547871003,2,UPI,547871003.0,15 days return,Not Returned,Delivered,2233
2018-09-28,637549002,1,UPI,637549002.0,15 days return,Returned,Delivered,2673
2018-10-24,664133001,2,UPI,664133001.0,15 days return,Not Returned,Delivered,4100
2018-10-19,399136011,2,Card,399136011.0,15 days return,Not Returned,Delivered,2496
2018-10-10,680374002,2,Cash,680374002.0,7 days return,Returned,Delivered,2329
2018-10-10,692454002,2,Cash,692454002.0,No return,Not Returned,Delivered,2158
2018-10-14,725676001,2,UPI,725676001.0,No return,Not Returned,Delivered,3249
2018-10-10,116379047,1,UPI,116379047.0,15 days return,,Not Delivered (Wrong Item),4301
2018-10-14,657395007,2,UPI,657395007.0,15 days return,Not Returned,Delivered,2248
2018-10-31,646429003,1,Card,646429003.0,15 days return,Returned,Delivered,2597
2018-10-10,562252028,2,UPI,562252028.0,15 days return,Not Returned,Delivered,1934
2018-10-25,612182014,2,Card,612182014.0,15 days return,Not Returned,Delivered,3187
2018-09-23,399201005,2,Card,399201005.0,7 days return,Not Returned,Delivered,2407
2018-10-04,522398056,1,UPI,522398056.0,7 days return,Not Returned,Delivered,2747
2018-10-02,569516006,2,Card,569516006.0,15 days return,Returned,Delivered,3825
2018-09-25,524825013,2,UPI,524825013.0,15 days return,Returned,Delivered,480
2018-10-04,625917001,2,UPI,625917001.0,15 days return,Returned,Delivered,3915
2018-10-07,399256001,1,UPI,399256001.0,No return,Not Returned,Delivered,1951
2018-10-24,626442004,2,Cash,626442004.0,7 days return,Not Returned,Delivered,2250
2018-10-15,443696001,2,UPI,443696001.0,15 days return,Not Returned,Delivered,2126
2018-09-28,692216003,2,Card,692216003.0,No return,Not Returned,Delivered,4695
2018-10-11,648719001,2,UPI,648719001.0,15 days return,Returned,Delivered,279
2018-10-01,648491002,2,UPI,648491002.0,15 days return,Not Returned,Delivered,1919
2018-10-23,397068014,1,UPI,397068014.0,No return,Not Returned,Delivered,300
2018-10-31,554450011,2,UPI,554450011.0,7 days return,Returned,Delivered,2395
2018-09-27,623277001,1,UPI,623277001.0,No return,Not Returned,Delivered,3826
2018-10-22,564491003,1,Cash,564491003.0,15 days return,Not Returned,Delivered,2474
2018-10-02,506166032,2,UPI,506166032.0,15 days return,Not Returned,Delivered,4869
2018-10-28,539296001,2,UPI,539296001.0,15 days return,Returned,Delivered,1671
2018-10-15,485546013,2,UPI,485546013.0,7 days return,Not Returned,Delivered,3554
2018-10-03,586011008,2,UPI,586011008.0,15 days return,,Not Delivered (Others),3835
2018-10-22,504410006,2,UPI,504410006.0,15 days return,Not Returned,Delivered,1891
2018-10-11,658030006,2,Card,658030006.0,15 days return,Not Returned,Delivered,4427
2018-09-27,685174001,2,UPI,685174001.0,7 days return,Not Returned,Delivered,1954
2018-11-01,688873001,2,UPI,688873001.0,No return,Not Returned,Delivered,4084
2018-10-16,678983008,2,UPI,678983008.0,No return,Not Returned,Delivered,2764
2018-09-27,612182001,2,UPI,612182001.0,15 days return,Not Returned,Delivered,1229
2018-10-18,305931001,2,UPI,305931001.0,15 days return,Not Returned,Delivered,2371
2018-10-15,687061002,2,Card,687061002.0,15 days return,Not Returned,Delivered,467
2018-10-07,699209001,2,UPI,699209001.0,No return,Not Returned,Delivered,1788
2018-10-10,625961001,2,UPI,625961001.0,No return,Not Returned,Delivered,3614
2018-10-03,680374004,1,UPI,680374004.0,No return,Not Returned,Delivered,1048
2018-10-19,719002001,2,UPI,719002001.0,No return,Not Returned,Delivered,4756
2018-10-27,673363004,2,UPI,673363004.0,No return,Not Returned,Delivered,4311
2018-10-22,621019002,1,Card,621019002.0,No return,Not Returned,Delivered,338
2018-10-16,568597008,2,UPI,568597008.0,No return,Not Returned,Delivered,1433
2018-10-22,665212002,1,Card,665212002.0,7 days return,Not Returned,Delivered,1788
2018-10-20,613147003,2,UPI,613147003.0,No return,,Not Delivered (Wrong Item),4555
2018-10-24,572128003,2,UPI,572128003.0,No return,Not Returned,Delivered,3421
2018-10-22,545921002,2,UPI,545921002.0,No return,Not Returned,Delivered,3662
2018-10-02,625117003,1,Card,625117003.0,15 days return,Not Returned,Delivered,3640
2018-10-03,637673005,2,UPI,637673005.0,15 days return,Returned,Delivered,1112
2018-09-27,672598001,2,Card,672598001.0,15 days return,Not Returned,Delivered,1506
2018-09-23,640317002,2,Card,640317002.0,No return,Not Returned,Delivered,3066
2018-10-01,591334003,2,UPI,591334003.0,15 days return,Not Returned,Delivered,1014
2018-09-26,628978002,2,Cash,628978002.0,No return,Not Returned,Delivered,1835
2018-10-13,661306005,1,UPI,661306005.0,No return,,Not Delivered (Wrong Item),4073
2018-09-29,399201020,1,UPI,399201020.0,15 days return,Not Returned,Delivered,2878
2018-09-29,553875002,2,UPI,553875002.0,No return,Not Returned,Delivered,2223
2018-10-29,695601002,2,UPI,695601002.0,No return,,Not Delivered (Others),4856
2018-10-25,570474010,2,UPI,570474010.0,15 days return,Not Returned,Delivered,4821
2018-10-03,607834004,1,Card,607834004.0,7 days return,Not Returned,Delivered,1048
2018-09-28,674448001,2,UPI,674448001.0,7 days return,Not Returned,Delivered,4492
2018-10-28,108775015,2,UPI,108775015.0,15 days return,Not Returned,Delivered,998
2018-10-13,671515003,2,UPI,671515003.0,15 days return,Returned,Delivered,4735
2018-09-29,695270002,1,UPI,695270002.0,No return,Not Returned,Delivered,3724
2018-10-06,662868001,1,UPI,662868001.0,7 days return,Returned,Delivered,3136
2018-10-22,613544001,2,UPI,613544001.0,15 days return,Not Returned,Delivered,3685
2018-10-18,662593004,2,UPI,662593004.0,15 days return,Returned,Delivered,1621
2018-10-29,615042005,2,UPI,615042005.0,15 days return,Returned,Delivered,3631
2018-10-30,684210001,2,UPI,684210001.0,15 days return,Returned,Delivered,253
2018-10-09,655784003,2,UPI,655784003.0,No return,Not Returned,Delivered,1091
2018-10-28,636455003,1,UPI,636455003.0,No return,Not Returned,Delivered,2291
2018-10-18,572400001,2,UPI,572400001.0,15 days return,Not Returned,Delivered,429
2018-10-05,710899002,2,UPI,710899002.0,15 days return,Not Returned,Delivered,1323
2018-10-04,621381001,2,Card,621381001.0,No return,,Not Delivered (Wrong Item),3969
2018-09-29,578476001,1,UPI,578476001.0,No return,Not Returned,Delivered,4556
2018-09-26,678065001,2,UPI,678065001.0,15 days return,Not Returned,Delivered,2897
2018-10-11,617534006,2,UPI,617534006.0,7 days return,Not Returned,Delivered,1934
2018-10-18,615141002,2,UPI,615141002.0,7 days return,Not Returned,Delivered,393
2018-10-12,395127012,1,Card,395127012.0,7 days return,Not Returned,Delivered,685
2018-10-31,674649001,2,UPI,674649001.0,7 days return,Not Returned,Delivered,406
2018-10-25,643985003,2,UPI,643985003.0,15 days return,Not Returned,Delivered,3314
2018-10-21,605970005,2,UPI,605970005.0,15 days return,Not Returned,Delivered,2178
2018-10-30,552370002,2,Card,552370002.0,No return,Not Returned,Delivered,4842
2018-09-21,660367001,1,UPI,660367001.0,15 days return,Returned,Delivered,212
2018-10-24,691872004,2,UPI,691872004.0,No return,Not Returned,Delivered,2453
2018-10-31,189616009,1,Cash,189616009.0,15 days return,Not Returned,Delivered,4382
2018-10-16,683880002,2,UPI,683880002.0,No return,Not Returned,Delivered,2935
2018-10-02,565036001,2,Card,565036001.0,No return,Not Returned,Delivered,3088
2018-09-21,676698001,2,Card,676698001.0,15 days return,Returned,Delivered,3019
2018-09-20,637515002,1,UPI,637515002.0,15 days return,Not Returned,Delivered,3789
2018-10-19,594569001,2,UPI,594569001.0,15 days return,Returned,Delivered,3844
2018-10-25,621525002,2,UPI,621525002.0,No return,Not Returned,Delivered,3611
2018-10-03,501820003,2,UPI,501820003.0,No return,Not Returned,Delivered,1066
2018-09-20,685687004,2,UPI,685687004.0,7 days return,Not Returned,Delivered,1704
2018-10-25,534181002,2,UPI,534181002.0,15 days return,Not Returned,Delivered,2789
2018-09-30,448509015,2,UPI,448509015.0,7 days return,Not Returned,Delivered,4986
2018-10-10,543054013,1,UPI,543054013.0,7 days return,Not Returned,Delivered,1088
2018-10-10,306307002,2,UPI,306307002.0,7 days return,Not Returned,Delivered,2623
2018-10-29,537395004,1,UPI,537395004.0,No return,Not Returned,Delivered,3211
2018-10-29,615054002,2,UPI,615054002.0,7 days return,Returned,Delivered,4280
2018-10-01,651687001,2,Cash,651687001.0,No return,Not Returned,Delivered,3672
2018-10-19,633130001,1,UPI,633130001.0,7 days return,Not Returned,Delivered,3385
2018-10-27,675952009,1,UPI,675952009.0,No return,Not Returned,Delivered,2147
2018-10-27,562245034,2,UPI,562245034.0,7 days return,Not Returned,Delivered,3221
2018-10-03,548388012,1,UPI,548388012.0,15 days return,Returned,Delivered,3293
2018-09-29,661435002,2,Card,661435002.0,No return,Not Returned,Delivered,532
2018-09-29,637549012,1,UPI,637549012.0,No return,Not Returned,Delivered,1014
2018-09-27,641008013,1,UPI,641008013.0,No return,Not Returned,Delivered,473
2018-10-09,707069001,2,UPI,707069001.0,No return,Not Returned,Delivered,3182
2018-10-13,557248001,2,UPI,557248001.0,No return,Not Returned,Delivered,4973
2018-10-08,663581001,2,Cash,663581001.0,No return,Not Returned,Delivered,741
2018-09-28,562245018,1,UPI,562245018.0,No return,Not Returned,Delivered,2585
2018-10-28,507978001,2,UPI,507978001.0,No return,Not Returned,Delivered,1725
2018-10-03,663233002,2,UPI,663233002.0,No return,,Not Delivered (Others),1918
2018-10-26,551336003,1,Card,551336003.0,7 days return,Not Returned,Delivered,4121
2018-09-25,636926001,2,UPI,636926001.0,15 days return,Not Returned,Delivered,4104
2018-09-29,552471019,1,UPI,552471019.0,No return,Not Returned,Delivered,1328
2018-10-06,659460003,2,UPI,659460003.0,15 days return,,Not Delivered (Wrong Item),4526
2018-10-20,647770002,2,Cash,647770002.0,15 days return,Not Returned,Delivered,4963
2018-09-21,562245005,1,UPI,562245005.0,15 days return,Not Returned,Delivered,671
2018-09-28,688341001,2,UPI,688341001.0,No return,Not Returned,Delivered,4684
2018-10-17,626168001,2,UPI,626168001.0,15 days return,Not Returned,Delivered,2161
2018-09-26,478549001,2,Card,478549001.0,No return,Not Returned,Delivered,2832
2018-10-12,690912001,2,Cash,690912001.0,No return,Not Returned,Delivered,2738
2018-09-21,527687006,1,UPI,527687006.0,7 days return,Not Returned,Delivered,2826
2018-09-23,672590001,1,Cash,672590001.0,7 days return,Not Returned,Delivered,2932
2018-10-13,636455003,1,UPI,636455003.0,No return,Not Returned,Delivered,2208
2018-10-17,569986017,2,UPI,569986017.0,7 days return,Not Returned,Delivered,2943
2018-09-21,651517002,2,Cash,651517002.0,7 days return,Returned,Delivered,2229
2018-09-29,637673005,2,UPI,637673005.0,15 days return,Not Returned,Delivered,4235
2018-09-25,637549005,2,UPI,637549005.0,7 days return,Not Returned,Delivered,1458
2018-10-27,534181003,2,UPI,534181003.0,7 days return,Not Returned,Delivered,1082
2018-10-26,672597002,2,Card,672597002.0,No return,,Not Delivered (Wrong Item),3269
2018-10-26,666006004,2,UPI,666006004.0,7 days return,Not Returned,Delivered,3501
2018-10-29,607534010,2,Card,607534010.0,15 days return,Not Returned,Delivered,4927
2018-09-27,591334019,1,UPI,591334019.0,15 days return,Returned,Delivered,4071
2018-10-06,594541002,2,UPI,594541002.0,No return,,Not Delivered (Wrong Item),4609
2018-09-29,355569002,1,UPI,355569002.0,No return,Not Returned,Delivered,3558
2018-10-04,532578019,1,Cash,532578019.0,7 days return,Returned,Delivered,2661
2018-10-12,663945002,2,UPI,663945002.0,No return,Not Returned,Delivered,352
2018-10-25,557248005,1,UPI,557248005.0,7 days return,Not Returned,Delivered,3181
2018-10-16,655784003,2,UPI,655784003.0,No return,,Not Delivered (Wrong Item),1118
2018-10-21,612033001,2,Cash,612033001.0,15 days return,Returned,Delivered,2825
2018-09-23,644342001,2,UPI,644342001.0,15 days return,Not Returned,Delivered,3507
2018-10-06,557247001,2,Cash,557247001.0,No return,Not Returned,Delivered,175
2018-09-29,636938005,1,UPI,636938005.0,No return,Not Returned,Delivered,35
2018-10-08,529953006,2,UPI,529953006.0,15 days return,,Not Delivered (Wrong Item),1792
2018-10-12,672890002,1,UPI,672890002.0,15 days return,Not Returned,Delivered,3300
2018-10-03,666382003,1,UPI,666382003.0,7 days return,Not Returned,Delivered,1310
2018-10-27,634015009,2,UPI,634015009.0,15 days return,Not Returned,Delivered,883
2018-09-29,710390001,1,UPI,710390001.0,15 days return,Not Returned,Delivered,214
2018-10-30,678073001,2,UPI,678073001.0,No return,Not Returned,Delivered,2544
2018-10-02,558981018,2,UPI,558981018.0,No return,Not Returned,Delivered,2715
2018-10-21,664485004,1,Card,664485004.0,7 days return,Not Returned,Delivered,3038
2018-10-16,677930015,1,Card,677930015.0,No return,Not Returned,Delivered,409
2018-10-03,596517002,2,Card,596517002.0,No return,Not Returned,Delivered,4573
2018-10-26,399201022,1,UPI,399201022.0,15 days return,Returned,Delivered,21
2018-10-28,539723001,2,UPI,539723001.0,15 days return,Returned,Delivered,3578
2018-10-28,706925001,2,UPI,706925001.0,No return,Not Returned,Delivered,4445
2018-10-16,647389001,2,UPI,647389001.0,7 days return,Returned,Delivered,2938
2018-10-03,501820045,2,Card,501820045.0,No return,,Not Delivered (Wrong Item),1066
2018-09-28,655826005,2,UPI,655826005.0,15 days return,Returned,Delivered,140
2018-10-12,595696018,2,Card,595696018.0,15 days return,Returned,Delivered,1725
2018-10-20,156289011,1,Card,156289011.0,15 days return,Not Returned,Delivered,1094
2018-10-01,640174001,2,Card,640174001.0,7 days return,Not Returned,Delivered,3682
2018-10-22,658030005,2,UPI,658030005.0,No return,,Not Delivered (Others),325
2018-10-18,539723001,2,UPI,539723001.0,15 days return,Not Returned,Delivered,3444
2018-10-06,651490004,2,UPI,651490004.0,15 days return,Not Returned,Delivered,3807
2018-09-25,662888001,2,Card,662888001.0,15 days return,Returned,Delivered,2966
2018-11-01,697980001,2,UPI,697980001.0,15 days return,Returned,Delivered,546
2018-09-24,505429003,2,UPI,505429003.0,7 days return,Returned,Delivered,4444
2018-10-27,552473032,1,UPI,552473032.0,15 days return,Returned,Delivered,4264
2018-09-21,665095003,1,Cash,665095003.0,No return,Not Returned,Delivered,4138
2018-09-25,673630001,1,Card,673630001.0,No return,Not Returned,Delivered,3272
2018-10-11,678063001,2,Cash,678063001.0,15 days return,Not Returned,Delivered,2649
2018-10-16,539723004,1,UPI,539723004.0,No return,Not Returned,Delivered,1166
2018-10-18,584298009,1,UPI,584298009.0,No return,Not Returned,Delivered,1418
2018-10-03,695601001,2,Card,695601001.0,No return,,Not Delivered (Wrong Item),4665
2018-09-20,608458001,2,UPI,608458001.0,15 days return,Not Returned,Delivered,1182
2018-10-23,514817007,2,UPI,514817007.0,No return,Not Returned,Delivered,2290
2018-10-18,637549004,1,UPI,637549004.0,No return,Not Returned,Delivered,1907
2018-10-04,594834010,2,Card,594834010.0,15 days return,Not Returned,Delivered,1987
2018-10-10,478818003,2,UPI,478818003.0,15 days return,Not Returned,Delivered,3220
2018-09-24,636587008,1,UPI,636587008.0,7 days return,Not Returned,Delivered,4037
2018-09-23,560436008,2,UPI,560436008.0,No return,Not Returned,Delivered,3166
2018-09-22,657415002,1,UPI,657415002.0,15 days return,Not Returned,Delivered,2312
2018-10-10,673901003,2,UPI,673901003.0,7 days return,Not Returned,Delivered,663
2018-09-27,651687001,2,UPI,651687001.0,No return,Not Returned,Delivered,218
2018-10-13,616126001,1,Cash,616126001.0,7 days return,Not Returned,Delivered,2559
2018-10-25,666448007,1,Cash,666448007.0,7 days return,Not Returned,Delivered,4207
2018-09-23,685687001,2,UPI,685687001.0,No return,Not Returned,Delivered,3896
2018-09-30,539723007,2,UPI,539723007.0,15 days return,Returned,Delivered,3620
2018-10-22,643985001,2,UPI,643985001.0,15 days return,Not Returned,Delivered,854
2018-10-26,598232001,2,UPI,598232001.0,7 days return,Returned,Delivered,832
2018-10-26,268450035,2,UPI,268450035.0,15 days return,Returned,Delivered,3134
2018-10-11,537895005,1,UPI,537895005.0,15 days return,Not Returned,Delivered,532
2018-10-11,597918002,2,UPI,597918002.0,No return,Not Returned,Delivered,2133
2018-10-23,565379001,1,UPI,565379001.0,7 days return,Not Returned,Delivered,3147
2018-10-23,624486010,2,UPI,624486010.0,15 days return,Returned,Delivered,3939
2018-10-10,573716002,2,UPI,573716002.0,15 days return,Not Returned,Delivered,3452
2018-10-04,687061002,2,UPI,687061002.0,15 days return,Not Returned,Delivered,4925
2018-10-13,697980002,1,UPI,697980002.0,7 days return,Not Returned,Delivered,3497
2018-09-21,648627007,2,UPI,648627007.0,No return,Not Returned,Delivered,1288
2018-10-06,633133007,1,UPI,633133007.0,15 days return,Not Returned,Delivered,222
2018-10-06,676387001,2,UPI,676387001.0,No return,Not Returned,Delivered,2518
2018-10-01,670022001,2,Cash,670022001.0,15 days return,Not Returned,Delivered,2758
2018-09-26,590007003,2,UPI,590007003.0,15 days return,Not Returned,Delivered,3420
2018-09-29,662935001,2,UPI,662935001.0,No return,Not Returned,Delivered,2989
2018-09-29,501323012,2,UPI,501323012.0,15 days return,Returned,Delivered,2764
2018-09-28,384851013,2,UPI,384851013.0,7 days return,Not Returned,Delivered,2290
2018-10-17,677347007,2,UPI,677347007.0,No return,,Not Delivered (Wrong Item),4069
2018-10-03,534357002,2,UPI,534357002.0,15 days return,Returned,Delivered,270
2018-10-10,589222003,2,Cash,589222003.0,15 days return,Not Returned,Delivered,2931
2018-10-02,539723003,1,Card,539723003.0,No return,Not Returned,Delivered,2087
2018-10-21,577253002,2,UPI,577253002.0,15 days return,Returned,Delivered,3578
2018-10-23,537116001,2,Card,537116001.0,7 days return,Not Returned,Delivered,4921
2018-10-20,683147001,2,UPI,683147001.0,No return,Not Returned,Delivered,1791
2018-10-29,717518003,2,Card,717518003.0,7 days return,Returned,Delivered,2423
2018-10-28,648738021,2,UPI,648738021.0,No return,Not Returned,Delivered,394
2018-10-29,525360002,2,UPI,525360002.0,7 days return,Not Returned,Delivered,4280
2018-10-17,703843003,1,Card,703843003.0,No return,Not Returned,Delivered,1976
2018-09-21,629061001,2,UPI,629061001.0,No return,Not Returned,Delivered,1835
2018-10-26,638657005,1,UPI,638657005.0,7 days return,Returned,Delivered,1402
2018-10-18,638189001,1,UPI,638189001.0,No return,Not Returned,Delivered,1608
2018-10-09,501820003,2,UPI,501820003.0,No return,Not Returned,Delivered,2784
2018-10-11,501820042,2,Card,501820042.0,7 days return,Not Returned,Delivered,2133
2018-09-30,548388012,2,UPI,548388012.0,15 days return,Not Returned,Delivered,2999
2018-10-13,572124003,2,Cash,572124003.0,7 days return,Not Returned,Delivered,3512
2018-10-11,538598001,2,UPI,538598001.0,7 days return,Not Returned,Delivered,619
2018-10-24,663016002,2,UPI,663016002.0,15 days return,Not Returned,Delivered,810
2018-10-06,189616008,1,UPI,189616008.0,7 days return,Not Returned,Delivered,916
2018-10-11,399201002,2,UPI,399201002.0,15 days return,,Not Delivered (Others),4520
2018-09-25,649057002,2,UPI,649057002.0,15 days return,Returned,Delivered,62
2018-10-24,577648001,2,Cash,577648001.0,7 days return,,Not Delivered (Others),843
2018-09-28,647190003,2,UPI,647190003.0,15 days return,Not Returned,Delivered,1893
2018-10-13,687753001,2,Cash,687753001.0,No return,Not Returned,Delivered,299
2018-09-23,676198001,2,UPI,676198001.0,No return,Not Returned,Delivered,4131
2018-10-09,653633001,2,UPI,653633001.0,7 days return,,Not Delivered (Wrong Item),3518
2018-10-20,656719008,1,Card,656719008.0,15 days return,Not Returned,Delivered,1142
2018-10-16,626587004,2,UPI,626587004.0,15 days return,Not Returned,Delivered,1442
2018-10-18,576653005,2,Card,576653005.0,No return,Not Returned,Delivered,2625
2018-10-18,510398013,2,UPI,510398013.0,15 days return,,Not Delivered (Wrong Item),2196
2018-09-26,516000024,2,UPI,516000024.0,7 days return,Returned,Delivered,1995
2018-09-23,618899001,2,Card,618899001.0,No return,Not Returned,Delivered,1827
2018-10-30,108775015,1,UPI,108775015.0,15 days return,Returned,Delivered,899
2018-10-06,548111002,1,UPI,548111002.0,15 days return,Not Returned,Delivered,2810
2018-10-18,505230006,2,UPI,505230006.0,7 days return,Not Returned,Delivered,561
2018-10-18,625939035,2,UPI,625939035.0,7 days return,Not Returned,Delivered,4203
2018-10-09,514577012,1,UPI,514577012.0,15 days return,Not Returned,Delivered,2817
2018-10-16,678086002,1,UPI,678086002.0,15 days return,Not Returned,Delivered,2311
2018-10-03,519583008,2,UPI,519583008.0,No return,Not Returned,Delivered,4617
2018-09-24,482207016,2,UPI,482207016.0,15 days return,Not Returned,Delivered,2527
2018-09-25,677062001,2,UPI,677062001.0,15 days return,Not Returned,Delivered,3591
2018-09-28,629023009,1,UPI,629023009.0,No return,Not Returned,Delivered,4633
2018-10-20,501820001,1,UPI,501820001.0,15 days return,Returned,Delivered,2773
2018-09-24,693956003,2,Card,693956003.0,No return,Not Returned,Delivered,418
2018-10-19,649671002,2,UPI,649671002.0,7 days return,Not Returned,Delivered,3517
2018-10-04,655225001,2,UPI,655225001.0,7 days return,Not Returned,Delivered,4592
2018-10-09,595558004,2,UPI,595558004.0,7 days return,Not Returned,Delivered,2019
2018-10-21,691382001,2,Cash,691382001.0,15 days return,Not Returned,Delivered,1912
2018-10-15,610730016,1,UPI,610730016.0,15 days return,Not Returned,Delivered,4843
2018-09-20,660497003,2,Cash,660497003.0,15 days return,Not Returned,Delivered,2529
2018-10-10,536139006,2,UPI,536139006.0,7 days return,Not Returned,Delivered,3942
2018-10-07,622238017,2,Cash,622238017.0,15 days return,Returned,Delivered,1558
2018-09-20,516712001,2,Card,516712001.0,7 days return,Not Returned,Delivered,4150
2018-10-28,350135018,2,UPI,350135018.0,15 days return,Not Returned,Delivered,3816
